Hemisphere,Year,Month,Fah.,Anomaly_type,Fah.a,Date,,
Global,1883,2,-0.36,J-D,-0.16,1883-2-1,-,1
Global,1884,2,-0.07,J-D,-0.28,1884-2-1,-,1
Global,1885,2,-0.33,J-D,-0.32,1885-2-1,-,1
Global,1886,2,-0.5,J-D,-0.31,1886-2-1,-,1
Global,1887,2,-0.56,J-D,-0.35,1887-2-1,-,1
Global,1888,2,-0.35,J-D,-0.17,1888-2-1,-,1
Global,1889,2,0.17,J-D,-0.1,1889-2-1,-,1
Global,1890,2,-0.44,J-D,-0.35,1890-2-1,-,1
Global,1891,2,-0.46,J-D,-0.22,1891-2-1,-,1
Global,1892,2,-0.1,J-D,-0.27,1892-2-1,-,1
Global,1893,2,-0.57,J-D,-0.31,1893-2-1,-,1
Global,1894,2,-0.29,J-D,-0.3,1894-2-1,-,1
Global,1895,2,-0.42,J-D,-0.22,1895-2-1,-,1
Global,1896,2,-0.12,J-D,-0.11,1896-2-1,-,1
Global,1897,2,-0.17,J-D,-0.11,1897-2-1,-,1
Global,1898,2,-0.29,J-D,-0.26,1898-2-1,-,1
Global,1899,2,-0.38,J-D,-0.17,1899-2-1,-,1
Global,1900,2,-0.05,J-D,-0.07,1900/2/1,-,1
Global,1901,2,-0.1,J-D,-0.15,1901/2/1,-,1
Global,1902,2,-0.06,J-D,-0.27,1902/2/1,-,1
Global,1903,2,-0.05,J-D,-0.36,1903/2/1,-,1
Global,1904,2,-0.57,J-D,-0.46,1904/2/1,-,1
Global,1905,2,-0.58,J-D,-0.26,1905/2/1,-,1
Global,1906,2,-0.29,J-D,-0.22,1906/2/1,-,1
Global,1907,2,-0.5,J-D,-0.38,1907/2/1,-,1
Global,1908,2,-0.32,J-D,-0.42,1908/2/1,-,1
Global,1909,2,-0.45,J-D,-0.48,1909/2/1,-,1
Global,1910,2,-0.41,J-D,-0.43,1910/2/1,-,1
Global,1911,2,-0.56,J-D,-0.43,1911/2/1,-,1
Global,1912,2,-0.13,J-D,-0.35,1912/2/1,-,1
Global,1913,2,-0.44,J-D,-0.34,1913/2/1,-,1
Global,1914,2,-0.09,J-D,-0.15,1914/2/1,-,1
Global,1915,2,-0.03,J-D,-0.13,1915/2/1,-,1
Global,1916,2,-0.14,J-D,-0.35,1916/2/1,-,1
Global,1917,2,-0.62,J-D,-0.45,1917/2/1,-,1
Global,1918,2,-0.33,J-D,-0.29,1918/2/1,-,1
Global,1919,2,-0.23,J-D,-0.27,1919/2/1,-,1
Global,1920,2,-0.26,J-D,-0.27,1920/2/1,-,1
Global,1921,2,-0.17,J-D,-0.18,1921/2/1,-,1
Global,1922,2,-0.44,J-D,-0.28,1922/2/1,-,1
Global,1923,2,-0.39,J-D,-0.26,1923/2/1,-,1
Global,1924,2,-0.23,J-D,-0.27,1924/2/1,-,1
Global,1925,2,-0.4,J-D,-0.22,1925/2/1,-,1
Global,1926,2,0.03,J-D,-0.1,1926/2/1,-,1
Global,1927,2,-0.18,J-D,-0.21,1927/2/1,-,1
Global,1928,2,-0.09,J-D,-0.2,1928/2/1,-,1
Global,1929,2,-0.58,J-D,-0.36,1929/2/1,-,1
Global,1930,2,-0.26,J-D,-0.16,1930/2/1,-,1
Global,1931,2,-0.21,J-D,-0.09,1931/2/1,-,1
Global,1932,2,-0.17,J-D,-0.16,1932/2/1,-,1
Global,1933,2,-0.29,J-D,-0.29,1933/2/1,-,1
Global,1934,2,-0.02,J-D,-0.12,1934/2/1,-,1
Global,1935,2,0.14,J-D,-0.2,1935/2/1,-,1
Global,1936,2,-0.38,J-D,-0.15,1936/2/1,-,1
Global,1937,2,0.03,J-D,-0.03,1937/2/1,-,1
Global,1938,2,0.03,J-D,0,1938/2/1,-,1
Global,1939,2,-0.07,J-D,-0.02,1939/2/1,-,1
Global,1940,2,0.08,J-D,0.13,1940/2/1,-,1
Global,1941,2,0.31,J-D,0.18,1941/2/1,-,1
Global,1942,2,0.02,J-D,0.07,1942/2/1,-,1
Global,1943,2,0.17,J-D,0.09,1943/2/1,-,1
Global,1944,2,0.24,J-D,0.2,1944/2/1,-,1
Global,1945,2,0,J-D,0.09,1945/2/1,-,1
Global,1946,2,0.02,J-D,-0.07,1946/2/1,-,1
Global,1947,2,-0.08,J-D,-0.03,1947/2/1,-,1
Global,1948,2,-0.15,J-D,-0.11,1948/2/1,-,1
Global,1949,2,-0.14,J-D,-0.11,1949/2/1,-,1
Global,1950,2,-0.27,J-D,-0.17,1950/2/1,-,1
Global,1951,2,-0.41,J-D,-0.07,1951/2/1,-,1
Global,1952,2,0.11,J-D,0.01,1952/2/1,-,1
Global,1953,2,0.15,J-D,0.08,1953/2/1,-,1
Global,1954,2,-0.1,J-D,-0.13,1954/2/1,-,1
Global,1955,2,-0.16,J-D,-0.14,1955/2/1,-,1
Global,1956,2,-0.24,J-D,-0.19,1956/2/1,-,1
Global,1957,2,-0.03,J-D,0.05,1957/2/1,-,1
Global,1958,2,0.22,J-D,0.06,1958/2/1,-,1
Global,1959,2,0.07,J-D,0.03,1959/2/1,-,1
Global,1960,2,0.13,J-D,-0.03,1960/2/1,-,1
Global,1961,2,0.19,J-D,0.06,1961/2/1,-,1
Global,1962,2,0.15,J-D,0.03,1962/2/1,-,1
Global,1963,2,0.18,J-D,0.05,1963/2/1,-,1
Global,1964,2,-0.1,J-D,-0.2,1964/2/1,-,1
Global,1965,2,-0.17,J-D,-0.11,1965/2/1,-,1
Global,1966,2,-0.04,J-D,-0.06,1966/2/1,-,1
Global,1967,2,-0.21,J-D,-0.02,1967/2/1,-,1
Global,1968,2,-0.14,J-D,-0.08,1968/2/1,-,1
Global,1969,2,-0.17,J-D,0.05,1969/2/1,-,1
Global,1970,2,0.22,J-D,0.03,1970/2/1,-,1
Global,1971,2,-0.16,J-D,-0.08,1971/2/1,-,1
Global,1972,2,-0.18,J-D,0.01,1972/2/1,-,1
Global,1973,2,0.32,J-D,0.16,1973/2/1,-,1
Global,1974,2,-0.27,J-D,-0.07,1974/2/1,-,1
Global,1975,2,0.08,J-D,-0.01,1975/2/1,-,1
Global,1976,2,-0.06,J-D,-0.1,1976/2/1,-,1
Global,1977,2,0.23,J-D,0.18,1977/2/1,-,1
Global,1978,2,0.1,J-D,0.07,1978/2/1,-,1
Global,1979,2,-0.1,J-D,0.16,1979/2/1,-,1
Global,1980,2,0.4,J-D,0.26,1980/2/1,-,1
Global,1981,2,0.42,J-D,0.32,1981/2/1,-,1
Global,1982,2,0.15,J-D,0.14,1982/2/1,-,1
Global,1983,2,0.43,J-D,0.31,1983/2/1,-,1
Global,1984,2,0.14,J-D,0.16,1984/2/1,-,1
Global,1985,2,-0.04,J-D,0.12,1985/2/1,-,1
Global,1986,2,0.37,J-D,0.18,1986/2/1,-,1
Global,1987,2,0.43,J-D,0.32,1987/2/1,-,1
Global,1988,2,0.44,J-D,0.39,1988/2/1,-,1
Global,1989,2,0.3,J-D,0.27,1989/2/1,-,1
Global,1990,2,0.44,J-D,0.45,1990/2/1,-,1
Global,1991,2,0.5,J-D,0.41,1991/2/1,-,1
Global,1992,2,0.4,J-D,0.22,1992/2/1,-,1
Global,1993,2,0.37,J-D,0.23,1993/2/1,-,1
Global,1994,2,0.02,J-D,0.32,1994/2/1,-,1
Global,1995,2,0.79,J-D,0.45,1995/2/1,-,1
Global,1996,2,0.46,J-D,0.33,1996/2/1,-,1
Global,1997,2,0.41,J-D,0.46,1997/2/1,-,1
Global,1998,2,0.88,J-D,0.61,1998/2/1,-,1
Global,1999,2,0.64,J-D,0.38,1999/2/1,-,1
Global,2000,2,0.56,J-D,0.39,2000/2/1,-,1
Global,2001,2,0.44,J-D,0.54,2001/2/1,-,1
Global,2002,2,0.79,J-D,0.63,2002/2/1,-,1
Global,2003,2,0.58,J-D,0.62,2003/2/1,-,1
Global,2004,2,0.73,J-D,0.54,2004/2/1,-,1
Global,2005,2,0.6,J-D,0.68,2005/2/1,-,1
Global,2006,2,0.73,J-D,0.64,2006/2/1,-,1
Global,2007,2,0.7,J-D,0.67,2007/2/1,-,1
Global,2008,2,0.38,J-D,0.55,2008/2/1,-,1
Global,2009,2,0.53,J-D,0.66,2009/2/1,-,1
Global,2010,2,0.84,J-D,0.72,2010/2/1,-,1
Global,2011,2,0.48,J-D,0.61,2011/2/1,-,1
Global,2012,2,0.5,J-D,0.65,2012/2/1,-,1
Global,2013,2,0.63,J-D,0.68,2013/2/1,-,1
Global,2014,2,0.55,J-D,0.75,2014/2/1,-,1
Global,2015,2,0.91,J-D,0.9,2015/2/1,-,1
Global,2016,2,1.37,J-D,1.02,2016/2/1,-,1
Global,2017,2,1.15,J-D,0.93,2017/2/1,-,1
Global,2018,2,0.85,J-D,0.85,2018/2/1,-,1
Global,2019,2,0.96,J-D,0.99,2019/2/1,-,1
Global,2020,2,1.26,J-D,1.02,2020/2/1,-,1
Northern,1880,2,-0.5,J-D,-0.27,1880-2-1,-,1
Northern,1881,2,-0.21,J-D,-0.16,1881-2-1,-,1
Northern,1882,2,0.23,J-D,-0.2,1882-2-1,-,1
Northern,1883,2,-0.65,J-D,-0.26,1883-2-1,-,1
Northern,1884,2,-0.1,J-D,-0.42,1884-2-1,-,1
Northern,1885,2,-0.45,J-D,-0.42,1885-2-1,-,1
Northern,1886,2,-0.83,J-D,-0.42,1886-2-1,-,1
Northern,1887,2,-0.69,J-D,-0.42,1887-2-1,-,1
Northern,1888,2,-0.6,J-D,-0.22,1888-2-1,-,1
Northern,1889,2,0.31,J-D,-0.17,1889-2-1,-,1
Northern,1890,2,-0.56,J-D,-0.38,1890-2-1,-,1
Northern,1891,2,-0.68,J-D,-0.26,1891-2-1,-,1
Northern,1892,2,-0.15,J-D,-0.39,1892-2-1,-,1
Northern,1893,2,-0.97,J-D,-0.47,1893-2-1,-,1
Northern,1894,2,-0.42,J-D,-0.39,1894-2-1,-,1
Northern,1895,2,-0.81,J-D,-0.3,1895-2-1,-,1
Northern,1896,2,-0.18,J-D,-0.19,1896-2-1,-,1
Northern,1897,2,-0.42,J-D,-0.16,1897-2-1,-,1
Northern,1898,2,-0.42,J-D,-0.27,1898-2-1,-,1
Northern,1899,2,-0.64,J-D,-0.2,1899-2-1,-,1
Northern,1900,2,-0.13,J-D,-0.08,1900/2/1,-,1
Northern,1901,2,-0.08,J-D,-0.11,1901/2/1,-,1
Northern,1902,2,0.03,J-D,-0.31,1902/2/1,-,1
Northern,1903,2,0.13,J-D,-0.36,1903/2/1,-,1
Northern,1904,2,-0.58,J-D,-0.47,1904/2/1,-,1
Northern,1905,2,-0.81,J-D,-0.28,1905/2/1,-,1
Northern,1906,2,-0.52,J-D,-0.23,1906/2/1,-,1
Northern,1907,2,-0.71,J-D,-0.46,1907/2/1,-,1
Northern,1908,2,-0.27,J-D,-0.45,1908/2/1,-,1
Northern,1909,2,-0.45,J-D,-0.48,1909/2/1,-,1
Northern,1910,2,-0.37,J-D,-0.43,1910/2/1,-,1
Northern,1911,2,-0.57,J-D,-0.41,1911/2/1,-,1
Northern,1912,2,-0.16,J-D,-0.45,1912/2/1,-,1
Northern,1913,2,-0.64,J-D,-0.41,1913/2/1,-,1
Northern,1914,2,-0.1,J-D,-0.18,1914/2/1,-,1
Northern,1915,2,-0.08,J-D,-0.13,1915/2/1,-,1
Northern,1916,2,-0.16,J-D,-0.41,1916/2/1,-,1
Northern,1917,2,-0.68,J-D,-0.57,1917/2/1,-,1
Northern,1918,2,-0.45,J-D,-0.39,1918/2/1,-,1
Northern,1919,2,-0.41,J-D,-0.34,1919/2/1,-,1
Northern,1920,2,-0.28,J-D,-0.3,1920/2/1,-,1
Northern,1921,2,-0.08,J-D,-0.1,1921/2/1,-,1
Northern,1922,2,-0.62,J-D,-0.27,1922/2/1,-,1
Northern,1923,2,-0.46,J-D,-0.21,1923/2/1,-,1
Northern,1924,2,-0.21,J-D,-0.18,1924/2/1,-,1
Northern,1925,2,-0.38,J-D,-0.13,1925/2/1,-,1
Northern,1926,2,0.19,J-D,0.02,1926/2/1,-,1
Northern,1927,2,-0.08,J-D,-0.13,1927/2/1,-,1
Northern,1928,2,0.09,J-D,-0.1,1928/2/1,-,1
Northern,1929,2,-0.79,J-D,-0.33,1929/2/1,-,1
Northern,1930,2,-0.19,J-D,-0.01,1930/2/1,-,1
Northern,1931,2,-0.23,J-D,0.05,1931/2/1,-,1
Northern,1932,2,-0.18,J-D,-0.05,1932/2/1,-,1
Northern,1933,2,-0.3,J-D,-0.25,1933/2/1,-,1
Northern,1934,2,0.33,J-D,0,1934/2/1,-,1
Northern,1935,2,0.56,J-D,-0.09,1935/2/1,-,1
Northern,1936,2,-0.5,J-D,-0.03,1936/2/1,-,1
Northern,1937,2,0.24,J-D,0.12,1937/2/1,-,1
Northern,1938,2,0.28,J-D,0.16,1938/2/1,-,1
Northern,1939,2,-0.01,J-D,0.09,1939/2/1,-,1
Northern,1940,2,0.14,J-D,0.18,1940/2/1,-,1
Northern,1941,2,0.47,J-D,0.23,1941/2/1,-,1
Northern,1942,2,-0.09,J-D,0.13,1942/2/1,-,1
Northern,1943,2,0.38,J-D,0.18,1943/2/1,-,1
Northern,1944,2,0.43,J-D,0.27,1944/2/1,-,1
Northern,1945,2,-0.06,J-D,0.1,1945/2/1,-,1
Northern,1946,2,0.09,J-D,0.03,1946/2/1,-,1
Northern,1947,2,-0.04,J-D,0.08,1947/2/1,-,1
Northern,1948,2,-0.15,J-D,-0.02,1948/2/1,-,1
Northern,1949,2,-0.09,J-D,-0.03,1949/2/1,-,1
Northern,1950,2,-0.27,J-D,-0.15,1950/2/1,-,1
Northern,1951,2,-0.52,J-D,0.04,1951/2/1,-,1
Northern,1952,2,0.17,J-D,0.06,1952/2/1,-,1
Northern,1953,2,0.37,J-D,0.24,1953/2/1,-,1
Northern,1954,2,0,J-D,-0.02,1954/2/1,-,1
Northern,1955,2,-0.13,J-D,-0.09,1955/2/1,-,1
Northern,1956,2,-0.32,J-D,-0.23,1956/2/1,-,1
Northern,1957,2,-0.06,J-D,0.04,1957/2/1,-,1
Northern,1958,2,0.28,J-D,0.15,1958/2/1,-,1
Northern,1959,2,0.16,J-D,0.12,1959/2/1,-,1
Northern,1960,2,0.42,J-D,0.08,1960/2/1,-,1
Northern,1961,2,0.29,J-D,0.09,1961/2/1,-,1
Northern,1962,2,0.36,J-D,0.13,1962/2/1,-,1
Northern,1963,2,0.5,J-D,0.14,1963/2/1,-,1
Northern,1964,2,-0.03,J-D,-0.19,1964/2/1,-,1
Northern,1965,2,-0.37,J-D,-0.14,1965/2/1,-,1
Northern,1966,2,0.03,J-D,-0.02,1966/2/1,-,1
Northern,1967,2,-0.37,J-D,0.03,1967/2/1,-,1
Northern,1968,2,-0.16,J-D,-0.07,1968/2/1,-,1
Northern,1969,2,-0.45,J-D,-0.03,1969/2/1,-,1
Northern,1970,2,0.28,J-D,-0.04,1970/2/1,-,1
Northern,1971,2,-0.21,J-D,-0.15,1971/2/1,-,1
Northern,1972,2,-0.52,J-D,-0.17,1972/2/1,-,1
Northern,1973,2,0.44,J-D,0.09,1973/2/1,-,1
Northern,1974,2,-0.35,J-D,-0.18,1974/2/1,-,1
Northern,1975,2,0.09,J-D,-0.05,1975/2/1,-,1
Northern,1976,2,-0.12,J-D,-0.21,1976/2/1,-,1
Northern,1977,2,0.11,J-D,0.12,1977/2/1,-,1
Northern,1978,2,0.04,J-D,0.02,1978/2/1,-,1
Northern,1979,2,-0.35,J-D,0.08,1979/2/1,-,1
Northern,1980,2,0.41,J-D,0.17,1980/2/1,-,1
Northern,1981,2,0.63,J-D,0.37,1981/2/1,-,1
Northern,1982,2,0.17,J-D,0.06,1982/2/1,-,1
Northern,1983,2,0.35,J-D,0.25,1983/2/1,-,1
Northern,1984,2,0.03,J-D,0.04,1984/2/1,-,1
Northern,1985,2,-0.29,J-D,0,1985/2/1,-,1
Northern,1986,2,0.31,J-D,0.13,1986/2/1,-,1
Northern,1987,2,0.5,J-D,0.25,1987/2/1,-,1
Northern,1988,2,0.46,J-D,0.37,1988/2/1,-,1
Northern,1989,2,0.39,J-D,0.27,1989/2/1,-,1
Northern,1990,2,0.55,J-D,0.53,1990/2/1,-,1
Northern,1991,2,0.57,J-D,0.41,1991/2/1,-,1
Northern,1992,2,0.5,J-D,0.14,1992/2/1,-,1
Northern,1993,2,0.52,J-D,0.19,1993/2/1,-,1
Northern,1994,2,-0.04,J-D,0.37,1994/2/1,-,1
Northern,1995,2,1.19,J-D,0.58,1995/2/1,-,1
Northern,1996,2,0.55,J-D,0.27,1996/2/1,-,1
Northern,1997,2,0.6,J-D,0.52,1997/2/1,-,1
Northern,1998,2,1.04,J-D,0.71,1998/2/1,-,1
Northern,1999,2,1,J-D,0.48,1999/2/1,-,1
Northern,2000,2,0.89,J-D,0.5,2000/2/1,-,1
Northern,2001,2,0.46,J-D,0.64,2001/2/1,-,1
Northern,2002,2,1.14,J-D,0.71,2002/2/1,-,1
Northern,2003,2,0.56,J-D,0.75,2003/2/1,-,1
Northern,2004,2,0.92,J-D,0.66,2004/2/1,-,1
Northern,2005,2,0.72,J-D,0.86,2005/2/1,-,1
Northern,2006,2,0.96,J-D,0.82,2006/2/1,-,1
Northern,2007,2,0.9,J-D,0.86,2007/2/1,-,1
Northern,2008,2,0.59,J-D,0.68,2008/2/1,-,1
Northern,2009,2,0.7,J-D,0.73,2009/2/1,-,1
Northern,2010,2,0.94,J-D,0.9,2010/2/1,-,1
Northern,2011,2,0.57,J-D,0.75,2011/2/1,-,1
Northern,2012,2,0.59,J-D,0.82,2012/2/1,-,1
Northern,2013,2,0.79,J-D,0.8,2013/2/1,-,1
Northern,2014,2,0.72,J-D,0.92,2014/2/1,-,1
Northern,2015,2,1.2,J-D,1.18,2015/2/1,-,1
Northern,2016,2,1.95,J-D,1.31,2016/2/1,-,1
Northern,2017,2,1.53,J-D,1.18,2017/2/1,-,1
Northern,2018,2,1.25,J-D,1.05,2018/2/1,-,1
Northern,2019,2,1.14,J-D,1.22,2019/2/1,-,1
Northern,2020,2,1.72,J-D,1.36,2020/2/1,-,1
Southern,1880,2,0.04,J-D,-0.04,1880-2-1,-,1
Southern,1881,2,-0.06,J-D,0.01,1881-2-1,-,1
Southern,1882,2,0.08,J-D,0,1882-2-1,-,1
Southern,1883,2,-0.07,J-D,-0.06,1883-2-1,-,1
Southern,1884,2,-0.05,J-D,-0.14,1884-2-1,-,1
Southern,1885,2,-0.22,J-D,-0.24,1885-2-1,-,1
Southern,1886,2,-0.19,J-D,-0.2,1886-2-1,-,1
Southern,1887,2,-0.43,J-D,-0.28,1887-2-1,-,1
Southern,1888,2,-0.13,J-D,-0.12,1888-2-1,-,1
Southern,1889,2,0.03,J-D,-0.04,1889-2-1,-,1
Southern,1890,2,-0.32,J-D,-0.32,1890-2-1,-,1
Southern,1891,2,-0.25,J-D,-0.19,1891-2-1,-,1
Southern,1892,2,-0.06,J-D,-0.15,1892-2-1,-,1
Southern,1893,2,-0.17,J-D,-0.15,1893-2-1,-,1
Southern,1894,2,-0.15,J-D,-0.21,1894-2-1,-,1
Southern,1895,2,-0.05,J-D,-0.15,1895-2-1,-,1
Southern,1896,2,-0.06,J-D,-0.02,1896-2-1,-,1
Southern,1897,2,0.08,J-D,-0.05,1897-2-1,-,1
Southern,1898,2,-0.15,J-D,-0.26,1898-2-1,-,1
Southern,1899,2,-0.13,J-D,-0.14,1899-2-1,-,1
Southern,1900,2,0.03,J-D,-0.06,1900/2/1,-,1
Southern,1901,2,-0.12,J-D,-0.18,1901/2/1,-,1
Southern,1902,2,-0.14,J-D,-0.22,1902/2/1,-,1
Southern,1903,2,-0.22,J-D,-0.36,1903/2/1,-,1
Southern,1904,2,-0.56,J-D,-0.45,1904/2/1,-,1
Southern,1905,2,-0.35,J-D,-0.22,1905/2/1,-,1
Southern,1906,2,-0.04,J-D,-0.21,1906/2/1,-,1
Southern,1907,2,-0.29,J-D,-0.29,1907/2/1,-,1
Southern,1908,2,-0.37,J-D,-0.4,1908/2/1,-,1
Southern,1909,2,-0.46,J-D,-0.47,1909/2/1,-,1
Southern,1910,2,-0.45,J-D,-0.42,1910/2/1,-,1
Southern,1911,2,-0.55,J-D,-0.45,1911/2/1,-,1
Southern,1912,2,-0.11,J-D,-0.24,1912/2/1,-,1
Southern,1913,2,-0.24,J-D,-0.26,1913/2/1,-,1
Southern,1914,2,-0.08,J-D,-0.1,1914/2/1,-,1
Southern,1915,2,0.03,J-D,-0.13,1915/2/1,-,1
Southern,1916,2,-0.12,J-D,-0.3,1916/2/1,-,1
Southern,1917,2,-0.58,J-D,-0.35,1917/2/1,-,1
Southern,1918,2,-0.23,J-D,-0.19,1918/2/1,-,1
Southern,1919,2,-0.05,J-D,-0.2,1919/2/1,-,1
Southern,1920,2,-0.22,J-D,-0.23,1920/2/1,-,1
Southern,1921,2,-0.27,J-D,-0.26,1921/2/1,-,1
Southern,1922,2,-0.25,J-D,-0.29,1922/2/1,-,1
Southern,1923,2,-0.31,J-D,-0.3,1923/2/1,-,1
Southern,1924,2,-0.24,J-D,-0.35,1924/2/1,-,1
Southern,1925,2,-0.42,J-D,-0.29,1925/2/1,-,1
Southern,1926,2,-0.12,J-D,-0.21,1926/2/1,-,1
Southern,1927,2,-0.27,J-D,-0.29,1927/2/1,-,1
Southern,1928,2,-0.26,J-D,-0.29,1928/2/1,-,1
Southern,1929,2,-0.36,J-D,-0.37,1929/2/1,-,1
Southern,1930,2,-0.34,J-D,-0.29,1930/2/1,-,1
Southern,1931,2,-0.15,J-D,-0.21,1931/2/1,-,1
Southern,1932,2,-0.15,J-D,-0.26,1932/2/1,-,1
Southern,1933,2,-0.28,J-D,-0.32,1933/2/1,-,1
Southern,1934,2,-0.4,J-D,-0.25,1934/2/1,-,1
Southern,1935,2,-0.3,J-D,-0.3,1935/2/1,-,1
Southern,1936,2,-0.24,J-D,-0.26,1936/2/1,-,1
Southern,1937,2,-0.18,J-D,-0.17,1937/2/1,-,1
Southern,1938,2,-0.21,J-D,-0.18,1938/2/1,-,1
Southern,1939,2,-0.14,J-D,-0.13,1939/2/1,-,1
Southern,1940,2,0.04,J-D,0.09,1940/2/1,-,1
Southern,1941,2,0.17,J-D,0.16,1941/2/1,-,1
Southern,1942,2,0.13,J-D,0,1942/2/1,-,1
Southern,1943,2,-0.05,J-D,-0.01,1943/2/1,-,1
Southern,1944,2,0.04,J-D,0.14,1944/2/1,-,1
Southern,1945,2,0.08,J-D,0.09,1945/2/1,-,1
Southern,1946,2,-0.03,J-D,-0.17,1946/2/1,-,1
Southern,1947,2,-0.12,J-D,-0.13,1947/2/1,-,1
Southern,1948,2,-0.14,J-D,-0.2,1948/2/1,-,1
Southern,1949,2,-0.19,J-D,-0.19,1949/2/1,-,1
Southern,1950,2,-0.27,J-D,-0.2,1950/2/1,-,1
Southern,1951,2,-0.32,J-D,-0.18,1951/2/1,-,1
Southern,1952,2,0.06,J-D,-0.03,1952/2/1,-,1
Southern,1953,2,-0.07,J-D,-0.07,1953/2/1,-,1
Southern,1954,2,-0.19,J-D,-0.25,1954/2/1,-,1
Southern,1955,2,-0.19,J-D,-0.2,1955/2/1,-,1
Southern,1956,2,-0.17,J-D,-0.16,1956/2/1,-,1
Southern,1957,2,-0.01,J-D,0.05,1957/2/1,-,1
Southern,1958,2,0.16,J-D,-0.03,1958/2/1,-,1
Southern,1959,2,-0.02,J-D,-0.06,1959/2/1,-,1
Southern,1960,2,-0.15,J-D,-0.13,1960/2/1,-,1
Southern,1961,2,0.08,J-D,0.03,1961/2/1,-,1
Southern,1962,2,-0.07,J-D,-0.07,1962/2/1,-,1
Southern,1963,2,-0.14,J-D,-0.03,1963/2/1,-,1
Southern,1964,2,-0.17,J-D,-0.2,1964/2/1,-,1
Southern,1965,2,0.02,J-D,-0.07,1965/2/1,-,1
Southern,1966,2,-0.12,J-D,-0.09,1966/2/1,-,1
Southern,1967,2,-0.04,J-D,-0.07,1967/2/1,-,1
Southern,1968,2,-0.13,J-D,-0.09,1968/2/1,-,1
Southern,1969,2,0.12,J-D,0.15,1969/2/1,-,1
Southern,1970,2,0.17,J-D,0.09,1970/2/1,-,1
Southern,1971,2,-0.11,J-D,-0.02,1971/2/1,-,1
Southern,1972,2,0.17,J-D,0.2,1972/2/1,-,1
Southern,1973,2,0.21,J-D,0.23,1973/2/1,-,1
Southern,1974,2,-0.18,J-D,0.03,1974/2/1,-,1
Southern,1975,2,0.06,J-D,0.02,1975/2/1,-,1
Southern,1976,2,-0.01,J-D,0.01,1976/2/1,-,1
Southern,1977,2,0.34,J-D,0.24,1977/2/1,-,1
Southern,1978,2,0.16,J-D,0.11,1978/2/1,-,1
Southern,1979,2,0.16,J-D,0.25,1979/2/1,-,1
Southern,1980,2,0.38,J-D,0.35,1980/2/1,-,1
Southern,1981,2,0.21,J-D,0.27,1981/2/1,-,1
Southern,1982,2,0.14,J-D,0.23,1982/2/1,-,1
Southern,1983,2,0.51,J-D,0.38,1983/2/1,-,1
Southern,1984,2,0.26,J-D,0.28,1984/2/1,-,1
Southern,1985,2,0.22,J-D,0.23,1985/2/1,-,1
Southern,1986,2,0.42,J-D,0.23,1986/2/1,-,1
Southern,1987,2,0.36,J-D,0.4,1987/2/1,-,1
Southern,1988,2,0.43,J-D,0.4,1988/2/1,-,1
Southern,1989,2,0.19,J-D,0.27,1989/2/1,-,1
Southern,1990,2,0.33,J-D,0.37,1990/2/1,-,1
Southern,1991,2,0.42,J-D,0.4,1991/2/1,-,1
Southern,1992,2,0.3,J-D,0.31,1992/2/1,-,1
Southern,1993,2,0.21,J-D,0.28,1993/2/1,-,1
Southern,1994,2,0.1,J-D,0.26,1994/2/1,-,1
Southern,1995,2,0.38,J-D,0.32,1995/2/1,-,1
Southern,1996,2,0.37,J-D,0.39,1996/2/1,-,1
Southern,1997,2,0.21,J-D,0.41,1997/2/1,-,1
Southern,1998,2,0.72,J-D,0.52,1998/2/1,-,1
Southern,1999,2,0.27,J-D,0.28,1999/2/1,-,1
Southern,2000,2,0.22,J-D,0.29,2000/2/1,-,1
Southern,2001,2,0.42,J-D,0.43,2001/2/1,-,1
Southern,2002,2,0.42,J-D,0.54,2002/2/1,-,1
Southern,2003,2,0.6,J-D,0.5,2003/2/1,-,1
Southern,2004,2,0.53,J-D,0.42,2004/2/1,-,1
Southern,2005,2,0.48,J-D,0.5,2005/2/1,-,1
Southern,2006,2,0.51,J-D,0.47,2006/2/1,-,1
Southern,2007,2,0.5,J-D,0.48,2007/2/1,-,1
Southern,2008,2,0.17,J-D,0.41,2008/2/1,-,1
Southern,2009,2,0.36,J-D,0.6,2009/2/1,-,1
Southern,2010,2,0.73,J-D,0.55,2010/2/1,-,1
Southern,2011,2,0.39,J-D,0.47,2011/2/1,-,1
Southern,2012,2,0.4,J-D,0.48,2012/2/1,-,1
Southern,2013,2,0.46,J-D,0.56,2013/2/1,-,1
Southern,2014,2,0.38,J-D,0.58,2014/2/1,-,1
Southern,2015,2,0.61,J-D,0.63,2015/2/1,-,1
Southern,2016,2,0.79,J-D,0.73,2016/2/1,-,1
Southern,2017,2,0.76,J-D,0.67,2017/2/1,-,1
Southern,2018,2,0.45,J-D,0.66,2018/2/1,-,1
Southern,2019,2,0.78,J-D,0.75,2019/2/1,-,1
Southern,2020,2,0.78,J-D,0.69,2020/2/1,-,1
Global,1880,3,-0.08,J-D,-0.16,1880-3-1,-,1
Global,1881,3,0.04,J-D,-0.07,1881-3-1,-,1
Global,1882,3,0.06,J-D,-0.1,1882-3-1,-,1
Global,1883,3,-0.11,J-D,-0.16,1883-3-1,-,1
Global,1884,3,-0.36,J-D,-0.28,1884-3-1,-,1
Global,1885,3,-0.25,J-D,-0.32,1885-3-1,-,1
